addr,n,hold_med,hold_count,train_n,train_pnl,hold_n,hold_pnl,total_pnl,ev_per_fill,sharpe,max_dd,wr_fill,avg_notional,ev_per_dollar,trades_per_day,span_days,top_coin,top_coin_pct,long_short_ratio,t_stat
0x3bbe8e02f72b10c9698a6e4375b5a19e53fc5b40,10000,150.53395,165,6317,100978.84253913,3683,38071.859947,139050.70248613,13.905070248613,15.669294094416353,13837.325403000053,86.65212217374058,2609.177819390712,0.005329291911526396,114.60328786399208,87.25753149305555,HYPE,53.71,9.647948164146868,5.2296502948755865
0x5e77acddecd858d296ea1fbc7c6c169559f072b7,717,30.3751,1,417,20279.88042251,300,14090.63128619,34370.5117087,47.936557473779644,14.290385465092895,544.3749841100001,96.67458432304038,785.9603344351465,0.060991064527741924,8.058006597346957,88.97982290509259,@107,57.88005578800558,3.0,11.350861812161408
0xb65dd7c56afbf3b272ab5fc49be44b47dca18003,2640,85.06578333333333,773,1719,1350.183326,921,1376.460552,2726.643878,1.0328196507575758,14.144685011947926,21.198945999999978,99.7384481255449,392.6226922125,0.0026305653525461044,31.89013507999275,82.78422130787037,SOL,11.893939393939394,1493.0,8.7739888911192
0xfb51e66f1923b3a316bc81f2a435824c254d0fc6,4252,322.30375833333335,406,2908,28999.966801,1344,15304.987939,44304.95474,10.419791801505175,13.402014882824336,561.1226499999902,94.98418436511523,985.6288408633584,0.010571719667190331,47.67909482934587,89.17954535879629,BTC,12.323612417685794,0.0846194784459819,8.312944611305664
0x8e9c5b74a5c0eda6942a632cc7ba93fcaa66a0c0,2560,75.693725,16,526,8197.33544401,2034,39392.824045,47590.15948901,18.589906050394532,13.087242732938732,0.0,100.0,9056.030438195312,0.0020527654116519437,32.06230430282162,79.8445419212963,XRP,99.8046875,1653.0,11.268164506504274
0xd9ffc44a03241faafd27a702e0deb00d7b2cfdcf,2987,36.683233333333334,138,2121,30010.30607765,866,8846.208866,38856.51494365,13.008541996534985,13.071497434437841,4.044300000000021,99.2847854356307,5899.019387575159,0.0022052041435792354,33.88986207161993,88.13845254629629,ETH,32.842316705724805,3.2330383480825957,6.422782821588099
0x04a97ae7f350a22cd0cdb6b1875e8905b76495aa,4048,107.38676666666666,94,3305,256201.152247,743,40470.1,296671.252247,73.28835282781621,12.658237701144106,896.5332000000053,98.70317002881845,20449.07522359931,0.0035839446051446665,46.47551546017848,87.09962568287037,BTC,77.44565217391305,4.9375,4.620882722857583
0x129f8031ada05d2ae924ee813bde2f71cf198c75,963,35.79865,193,480,1205.247037,483,969.780768,2175.027805,2.2585958515057114,12.430263884840278,39.99223800000004,98.58490566037736,446.1737072969886,0.00506214466376503,13.832372633171635,69.6192927662037,HYPE,49.84423676012461,1.0111940298507462,8.247960643995551
0x11eee2e0a613af4f636e23ff295e2dac6a191d1d,8288,68.75185833333333,284,6146,170495.70208223,2142,57102.60195604,227598.30403827,27.46118533280285,11.851913849979441,3066.0,94.14662416690814,3440.4288251884777,0.00798190770050255,92.66198100539174,89.44337159722222,HYPE,23.22635135135135,0.1540872920183265,6.435075013143592
0xbe10fd36393c8b677281d0bc2cf1bb8c98ad4b34,10000,243.96701666666667,72,5681,240629.35347692,4319,65139.22167944,305768.57515636,30.576857515636,11.843738810894349,10873.734510999988,82.01122772760557,3133.5363627699635,0.009757939265975795,134.69841200239665,74.23992496527778,HYPE,20.45,4.315789473684211,4.988232231343803
